feature,numOfAppearance,chromeFirst,chromeLast,firefoxFirst,firefoxLast
window.CSS2Properties.prototype.get -webkit-mask-clip,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitMaskComposite,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitMaskComposite,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-mask-composite,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitMaskImage,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitMaskImage,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-mask-image,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitMaskOrigin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitMaskOrigin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-mask-origin,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitMaskPosition,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitMaskPosition,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-mask-position,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitMaskPositionX,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitMaskPositionX,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-mask-position-x,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitMaskPositionY,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitMaskPositionY,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-mask-position-y,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitMaskRepeat,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitMaskRepeat,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-mask-repeat,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get WebkitMaskSize,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get webkitMaskSize,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSS2Properties.prototype.get -webkit-mask-size,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaRecorder.prototype.get onwarning,13,undefined,undefined,firefox-58.json,firefox-70.json
window.ImageBitmapRenderingContext.prototype.transferImageBitmap,18,undefined,undefined,firefox-58.json,firefox-75.json
window.SVGPathSegLinetoHorizontalRel,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSegLinetoHorizontalRel.prototype.get x,1,undefined,undefined,firefox-58.json,firefox-58.json
window.CSSFontFeatureValuesRule,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSSFontFeatureValuesRule.prototype.get fontFamily,18,undefined,undefined,firefox-58.json,firefox-75.json
window.CSSFontFeatureValuesRule.prototype.get valueText,18,undefined,undefined,firefox-58.json,firefox-75.json
window.UserProximityEvent,4,undefined,undefined,firefox-58.json,firefox-61.json
window.UserProximityEvent.prototype.get near,4,undefined,undefined,firefox-58.json,firefox-61.json
window.SVGClipPathElement.prototype.get transform,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.getMetadata,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.readAsArrayBuffer,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.readAsText,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.write,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.append,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.truncate,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.flush,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.abort,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.get mutableFile,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.get fileHandle,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.get mode,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.get active,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.get location,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.get oncomplete,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.get onabort,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBFileHandle.prototype.get onerror,18,undefined,undefined,firefox-58.json,firefox-75.json
window.SVGPathSeg,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSeg.prototype.get pathSegType,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSeg.prototype.get pathSegTypeAsLetter,1,undefined,undefined,firefox-58.json,firefox-58.json
window.Rect,4,undefined,undefined,firefox-58.json,firefox-61.json
window.Rect.prototype.get top,4,undefined,undefined,firefox-58.json,firefox-61.json
window.Rect.prototype.get right,4,undefined,undefined,firefox-58.json,firefox-61.json
window.Rect.prototype.get bottom,4,undefined,undefined,firefox-58.json,firefox-61.json
window.Rect.prototype.get left,4,undefined,undefined,firefox-58.json,firefox-61.json
window.DOMRequest,18,undefined,undefined,firefox-58.json,firefox-75.json
window.DOMRequest.prototype.then,18,undefined,undefined,firefox-58.json,firefox-75.json
window.DOMRequest.prototype.get readyState,18,undefined,undefined,firefox-58.json,firefox-75.json
window.DOMRequest.prototype.get result,18,undefined,undefined,firefox-58.json,firefox-75.json
window.DOMRequest.prototype.get error,18,undefined,undefined,firefox-58.json,firefox-75.json
window.DOMRequest.prototype.get onsuccess,18,undefined,undefined,firefox-58.json,firefox-75.json
window.DOMRequest.prototype.get onerror,18,undefined,undefined,firefox-58.json,firefox-75.json
window.SVGPathSegArcAbs,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSegArcAbs.prototype.get x,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSegArcAbs.prototype.get y,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSegArcAbs.prototype.get r1,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSegArcAbs.prototype.get r2,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSegArcAbs.prototype.get angle,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSegArcAbs.prototype.get largeArcFlag,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSegArcAbs.prototype.get sweepFlag,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSegCurvetoQuadraticSmoothAbs,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSegCurvetoQuadraticSmoothAbs.prototype.get x,1,undefined,undefined,firefox-58.json,firefox-58.json
window.SVGPathSegCurvetoQuadraticSmoothAbs.prototype.get y,1,undefined,undefined,firefox-58.json,firefox-58.json
window.IDBMutableFile,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBMutableFile.prototype.open,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBMutableFile.prototype.getFile,16,undefined,undefined,firefox-58.json,firefox-73.json
window.IDBMutableFile.prototype.get name,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBMutableFile.prototype.get type,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBMutableFile.prototype.get database,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBMutableFile.prototype.get onabort,18,undefined,undefined,firefox-58.json,firefox-75.json
window.IDBMutableFile.prototype.get onerror,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream.prototype.getAudioTracks,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream.prototype.getVideoTracks,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream.prototype.getTracks,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream.prototype.getTrackById,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream.prototype.addTrack,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream.prototype.removeTrack,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream.prototype.clone,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream.prototype.get id,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream.prototype.get active,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream.prototype.get onaddtrack,18,undefined,undefined,firefox-58.json,firefox-75.json
window.MediaStream.prototype.get currentTime,7,undefined,undefined,firefox-58.json,firefox-64.json
window.RTCPeerConnection,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.generateCertificate,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.setIdentityProvider,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.getIdentityAssertion,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.createOffer,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.createAnswer,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.setLocalDescription,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.setRemoteDescription,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.addIceCandidate,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.getConfiguration,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.getLocalStreams,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.getRemoteStreams,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.addStream,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.addTrack,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.removeTrack,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.getSenders,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.getReceivers,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.close,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.getStats,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.createDataChannel,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get localDescription,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get currentLocalDescription,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get pendingLocalDescription,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get remoteDescription,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get currentRemoteDescription,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get pendingRemoteDescription,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get signalingState,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get canTrickleIceCandidates,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get iceGatheringState,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get iceConnectionState,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get peerIdentity,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get idpLoginUrl,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get onnegotiationneeded,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get onicecandidate,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get onsignalingstatechange,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get onaddstream,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get onaddtrack,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get ontrack,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get onremovestream,9,undefined,undefined,firefox-58.json,firefox-66.json
window.RTCPeerConnection.prototype.get oniceconnectionstatechange,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get onicegatheringstatechange,18,undefined,undefined,firefox-58.json,firefox-75.json
window.RTCPeerConnection.prototype.get ondatachannel,18,undefined,undefined,firefox-58.json,firefox-75.json
window.VRDisplayEvent,18,undefined,undefined,firefox-58.json,firefox-75.json
window.VRDisplayEvent.prototype.get display,18,undefined,undefined,firefox-58.json,firefox-75.json
window.VRDisplayEvent.prototype.get reason,18,undefined,undefined,firefox-58.json,firefox-75.json
window.SpeechSynthesisVoice,18,undefined,undefined,firefox-58.json,firefox-75.json
window.SpeechSynthesisVoice.prototype.get voiceURI,18,undefined,undefined,firefox-58.json,firefox-75.json
window.SpeechSynthesisVoice.prototype.get name,18,undefined,undefined,firefox-58.json,firefox-75.json
window.SpeechSynthesisVoice.prototype.get lang,18,undefined,undefined,firefox-58.json,firefox-75.json
